ing_form_id	ing_name_eng	ing_name_kr	form	note	ing_id	code	desc_id_id
2846	Eliglustat	엘리글루스타트	내복제/경질캡슐제		2381	ACH	
2847	Elosulfase Α	Elosulfase Α	주사제/주사제		2382	BIJ	
2848	Elotuzumab	엘로투주맙	주사제/주사제		2383	BIJ	
2849	Eltrombopag	엘트롬보팍	내복제/정제, 저작정		2384	ATB	
2850	Eluxadoline	Eluxadoline		ONLY_DESC	2385		245
2851	Emedastine	에메다스틴	내복제/서방캡슐제		2386	ACR	
2852	Empagliflozin	엠파글리플로진	내복제/정제, 저작정		2387	ATB	246
2853	Empagliflozin/Metformin	엠파글리플로진/메트포르민	내복제/정제, 저작정		2388	ATB	
2854	Emtricitabine	엠트리시타빈		ONLY_DESC	2389		247
2855	Emtricitabine/Rilpivirine/Tenofovir	엠트리시타빈/릴피비린/테노포비르	내복제/정제, 저작정		2390	ATB	
2856	Emtricitabine/Tenofovir	엠트리시타빈/테노포비르	내복제/정제, 저작정		2391	ATB	
2857	Emtricitabine/Tenofovir Alafenamide	엠트리시타빈/테노포비르알라페나미드	내복제/정제, 저작정		2392	ATB	
2858	Enalapril	에날라프릴	내복제/정제, 저작정		2393	ATB	248
2859	Enalapril/Hydrochlorothiazide	에날라프릴/히드로클로로티아지드	내복제/정제, 저작정		2394	ATB	
2860	Enflurane	엔플루란	외용제/액제		2395	CLQ	
2861	Enfuvirtide	엔푸버티드	주사제/주사제		2396	BIJ	249
2862	Enocitabine	에노시타빈	주사제/주사제		2397	BIJ	
2863	Enoxacin	에녹사신	내복제/정제, 저작정		2398	ATB	
2864	Enoxaparin	에녹사파린	주사제/주사제		2399	BIJ	250
2865	Entacapone	엔타카폰	내복제/정제, 저작정		2400	ATB	251
2866	Entecavir	엔테카비르	내복제/정제, 저작정		2401	ATB	252
2867	Entecavir	엔테카비르	내복제/확산정, 속붕정, 구강붕해정		2401	ATD	252
2868	Enterococcus Faecium	엔테로코쿠스	내복제/경질캡슐제		2402	ACH	
2869	Enviomycin	엔비오마이신	주사제/주사제		2403	BIJ	
2870	Enzalutamide	엔잘루타미드	내복제/연질캡슐제		2404	ACS	
2871	Eob-Dtpa	이오비-디티피에이	주사제/주사제		2405	BIJ	
2872	Epalrestat	에팔레스타트	내복제/정제, 저작정		2406	ATB	
2873	Eperisone	에페리손	내복제/과립제, 세립		2407	AGN	253
2874	Eperisone	에페리손	내복제/정제, 저작정		2407	ATB	253
2875	Eperisone	에페리손	내복제/서방형정제		2407	ATR	253
2876	Ephedra Herb/Ginseng/Guaifenesin/Platycodon/Polygala root	마황/인삼/구아이페네신/길경/원지	내복제/연조엑스제		2408	AXS	
2877	Ephedrine	에페드린	내복제/정제, 저작정		2409	ATB	
2878	Ephedrine	에페드린	주사제/주사제		2409	BIJ	
2879	Epinastine	에피나스틴	내복제/정제, 저작정		2410	ATB	
2880	Epinastine	에피나스틴	외용제/점안제(점안액)		2410	COS	
2881	Epinephrine	에피네프린	주사제/주사제		2411	BIJ	254
2882	Epinephrine	에피네프린	외용제/액제		2411	CLQ	254
2883	Epinephrine/Lidocaine	에피네프린/리도카인	주사제/주사제		2412	BIJ	
2884	Epirubicin	에피루비신	주사제/주사제		2413	BIJ	
2885	Eplerenone	Eplerenone		ONLY_DESC	2414		255
2886	Epoetin Β	에리스로포이에틴 Β	주사제/주사제		2415	BIJ	
2887	Epoetin Β	에리스로포이에틴 Β	주사제/주사제		2415	BIJ	
2888	Eprosartan	에프로사르탄	내복제/정제, 저작정		2416	ATB	
2889	Eprosartan/Hydrochlorothiazide	에프로사르탄/히드로클로로티아지드	내복제/정제, 저작정		2417	ATB	
2890	Eptacog Α	엡타코그 Α	주사제/주사제		2418	BIJ	
2891	Erdosteine	에르도스테인	내복제/경질캡슐제		2419	ACH	256
2892	Erdosteine	에르도스테인	내복제/시럽제, 건조시럽		2419	ASY	256
2893	Erdosteine	에르도스테인	내복제/정제, 저작정		2419	ATB	256
2894	Ergocalciferol	에르고칼시페롤		ONLY_DESC	2420		257
2895	Ergocalciferol/Magnesium Oxide/Ossopan Substance/Riboflavin/Selenium Yeast/Thiamine/Tocopherol	에르고칼시페롤/산화마그네슘/오소판물질/리보플라빈/셀레늄함유효모/티아민/토코페롤	내복제/정제, 저작정		2421	ATB	
2896	Ergocalciferol/Ox Bile/Snake Oil/Vitamin A	에르고칼시페롤/우담즙/Snake Oil/비타민 A	내복제/연질캡슐제		2422	ACS	
2897	Ergocalciferol/Retinol	에르고칼시페롤/레티놀	내복제/연질캡슐제		2423	ACS	
2898	Ergocalciferol/Tocopherol/Vitamin A/Γ-Oryzanol	에르고칼시페롤/토코페롤/비타민 A/Γ-오리자놀	내복제/연질캡슐제		2424	ACS	
2899	Ergoloid	에르골로이드	내복제/정제, 저작정		2425	ATB	
2900	Ergotamine	에르고타민		ONLY_DESC	2426		258
2901	Eribulin	에리불린	주사제/주사제		2427	BIJ	
2902	Erlotinib	엘로티닙	내복제/정제, 저작정		2428	ATB	259
2903	Ertapenem	에르타페넴	주사제/주사제		2429	BIJ	260
2904	Ertugliflozin	에르투글리플로진	내복제/정제, 저작정		2430	ATB	
2905	Erythromycin	에리트로마이신	내복제/장용캡슐제		2431	ACE	261
2906	Erythromycin	에리트로마이신	내복제/경질캡슐제		2431	ACH	261
2907	Erythromycin	에리트로마이신	내복제/정제, 저작정		2431	ATB	261
2908	Erythromycin	에리트로마이신	외용제/크림제, 겔제, 젤리		2431	CCM	261
2909	Erythromycin	에리트로마이신	외용제/액제		2431	CLQ	261
2910	Erythromycin/Isotretinoin	에리트로마이신/이소트레티노인	외용제/크림제, 겔제, 젤리		2432	CCM	
2911	Erythromycin/Sulfisoxazole	에리트로마이신/설피속사졸	내복제/시럽제, 건조시럽		2433	ASY	
2912	Erythromycin/Tretinoin	에리트로마이신/트레티노인	외용제/크림제, 겔제, 젤리		2434	CCM	
2913	Erythropoietin	에리스로포이에틴	주사제/주사제		2435	BIJ	
2914	Escitalopram	에스시탈로프람	내복제/정제, 저작정		2436	ATB	262
2915	Escitalopram	에스시탈로프람	내복제/확산정, 속붕정, 구강붕해정		2436	ATD	262
2916	Eslase/Magnesium Aluminometasilicate/Sodium Bicarbonate	에스라제/메타규산알루민산마그네슘/탄산수소나트륨	내복제/정제, 저작정		2437	ATB	
2917	Eslase/Ox Bile/Sodium Bicarbonate	에스라제/우담즙/탄산수소나트륨	내복제/정제, 저작정		2438	ATB	
2918	Eslase/Sodium Bicarbonate/Yeast	에스라제/탄산수소나트륨/효모	내복제/정제, 저작정		2439	ATB	
2919	Eslicarbazepine	Eslicarbazepine		ONLY_DESC	2440		263
2920	Esmolol	에스몰롤	주사제/주사제		2441	BIJ	
2921	Esomeprazole	에스오메프라졸	내복제/경질캡슐제		2442	ACH	264
2922	Esomeprazole	에스오메프라졸	내복제/정제, 저작정		2442	ATB	264
2923	Esomeprazole	에스오메프라졸	내복제/장용정제		2442	ATE	264
2924	Esomeprazole	에스오메프라졸	주사제/주사제		2442	BIJ	264
2925	Esomeprazole/Naproxen	에스오메프라졸/나프록센	내복제/정제, 저작정		2443	ATB	265
2926	Esomeprazole/Sodium Bicarbonate	에스오메프라졸/탄산수소나트륨	내복제/정제, 저작정		2444	ATB	
2927	Essential Phospholipids(Epl)	필수인지질성물질(Epl)	내복제/경질캡슐제		2445	ACH	
2928	Estazolam	Estazolam		ONLY_DESC	2446		266
2929	Estradiol	에스트라디올	내복제/정제, 저작정		2447	ATB	267
2930	Estradiol	에스트라디올	주사제/주사제		2447	BIJ	267
2931	Estradiol	에스트라디올	외용제/크림제, 겔제, 젤리		2447	CCM	267
2932	Estradiol	에스트라디올	외용제/패취제		2447	CPC	267
2933	Estradiol	에스트라디올	외용제/정제, 저작정		2447	CTB	267
2934	Estradiol/Medroxyprogesterone	에스트라디올/메드록시프로게스테론	내복제/정제, 저작정		2448	ATB	
2935	Estradiol/Norethisterone	에스트라디올/노르에티스테론	내복제/정제, 저작정		2449	ATB	
2936	Estramustine	에스트라머스틴	내복제/경질캡슐제		2450	ACH	
2937	Estriol	에스트리올	외용제/좌제		2451	CSP	
2938	Estriol/Lactobacillus Acidophilus	에스트리올/락토바실루스아시도필루스균	외용제/정제, 저작정		2452	CTB	
2939	Estrogens	에스트로겐	내복제/정제, 저작정		2453	ATB	178
2940	Estropipate	에스트로피페이트	내복제/정제, 저작정		2454	ATB	
2941	Estropipate	에스트로피페이트	외용제/크림제, 겔제, 젤리		2454	CCM	
2942	Eszopiclone	Eszopiclone		ONLY_DESC	2455		269
2943	Etanercept	에타너셉트	주사제/주사제		2456	BIJ	270
2944	Ethambutol	에탐부톨	내복제/정제, 저작정		2457	ATB	271
2945	Ethambutol/Isoniazid/Pyrazinamide/Rifampicin	에탐부톨/이소니아지드/피라진아미드/리팜피신	내복제/정제, 저작정		2458	ATB	
2946	Ethamsylate	에탐실레이트	내복제/정제, 저작정		2459	ATB	
2947	Ethamsylate	에탐실레이트	주사제/주사제		2459	BIJ	
2948	Ethanol/Propanol	에탄올/프로판올	외용제/액제		2460	CLQ	
2949	Ethanol/Salicylic Acid	에탄올/살리실산	외용제/액제		2461	CLQ	
2950	Ethinyl Estradiol/Etonogestrel	에티닐에스트라디올/에토노게스트렐	외용제/이식제 및 체내장치		2462	CIM	
2951	Ethinyl Estradiol/Gestodene	에티닐에스트라디올/게스토덴	내복제/정제, 저작정		2463	ATB	
2952	Ethinyl Estradiol/Levonorgestrel	에티닐에스트라디올/레보노르게스트렐	내복제/정제, 저작정		2464	ATB	
2953	Ethionamide	Ethionamide		ONLY_DESC	2465		272
2954	Ethosuximide	에토숙시미드	내복제/연질캡슐제		2466	ACS	273
2955	Ethyl Aminobenzoate/Papaverine/Scopolamine	아미노벤조산에틸/파파베린/스코폴라민	내복제/경질캡슐제		2467	ACH	
2956	Ethyl Aminobenzoate/Papaverine/Scopolia	아미노벤조산에틸/파파베린/스코폴리아	내복제/정제, 저작정		2468	ATB	
2957	Ethyl Linoleate	리놀레산에틸	내복제/연질캡슐제		2469	ACS	
2958	Ethyl Loflazepate	에틸로플라제페이트	내복제/정제, 저작정		2470	ATB	
2959	Ethyl P-Piperidinoacetylaminobenzoate	Ethyl P-Piperidinoacetylamino벤조산	내복제/정제, 저작정		2471	ATB	
2960	Etidronate	에티드로네이트	내복제/정제, 저작정		2472	ATB	
2961	Etifoxine	에티폭신염산염	내복제/경질캡슐제		2473	ACH	
2962	Etizolam	에티졸람	내복제/정제, 저작정		2474	ATB	274
2963	Etodolac	에토돌락	내복제/경질캡슐제		2475	ACH	
2964	Etodolac	에토돌락	내복제/정제, 저작정		2475	ATB	
2965	Etodolac	에토돌락	내복제/서방형정제		2475	ATR	
2966	Etofylline	에토필린	주사제/주사제		2476	BIJ	
2967	Etomidate	에토미데이트	주사제/주사제		2477	BIJ	
2968	Etonogestrel	에토노게스트렐	외용제/이식제 및 체내장치		2478	CIM	
2969	Etoposide	에토포시드	내복제/경질캡슐제		2479	ACH	275
2970	Etoposide	에토포시드	주사제/주사제		2479	BIJ	275
2971	Etoricoxib	에토리콕시브	내복제/정제, 저작정		2480	ATB	
2972	Etravirine	에트라비린	내복제/정제, 저작정		2481	ATB	276
2973	Eugenol/Glycine/L-Menthol/Sodium Bicarbonate	유게놀/글리신/L-멘톨/탄산수소나트륨	내복제/액제		2482	ALQ	
2974	Everolimus	에베로리무스	내복제/정제, 저작정		2483	ATB	277
2975	Evogliptin	에보글립틴	내복제/정제, 저작정		2484	ATB	
2976	Evogliptin/Metformin	에보글립틴/메트포르민	내복제/서방형정제		2485	ATR	
2977	Evolocumab	에볼로쿠맙	주사제/주사제		2486	BIJ	
2978	Exametazime	엑사메타짐	주사제/주사제		2487	BIJ	
2979	Exemestane	엑스메스탄	내복제/정제, 저작정		2488	ATB	278
2980	Exenatide	엑세나타이드	주사제/주사제		2489	BIJ	279
2981	Ezetimibe	에제티미브	내복제/정제, 저작정		2490	ATB	280
2982	Ezetimibe/Rosuvastatin	에제티미브/로수바스타틴	내복제/정제, 저작정		2491	ATB	281
2983	Ezetimibe/Simvastatin	에제티미브/심바스타틴	내복제/정제, 저작정		2492	ATB	
2984	Famciclovir	팜시클로버	내복제/정제, 저작정		2493	ATB	282
2985	Famciclovir	팜시클로버	내복제/서방형정제		2493	ATR	282
2986	Famotidine	파모티딘	내복제/정제, 저작정		2494	ATB	283
2987	Famotidine	파모티딘	내복제/확산정, 속붕정, 구강붕해정		2494	ATD	283
2988	Famotidine	파모티딘	주사제/주사제		2494	BIJ	283
2989	Fampridine	팜프리딘	내복제/서방형정제		2495	ATR	
2990	Febuxostat	페북소스타트	내복제/정제, 저작정		2496	ATB	284
2991	Felbamate	Felbamate		ONLY_DESC	2497		285
2992	Felbinac	펠비낙	외용제/액제		2498	CLQ	
2993	Felbinac	펠비낙	외용제/로션제		2498	CLT	
2994	Felbinac	펠비낙	외용제/연고제		2498	COM	
2995	Felbinac	펠비낙	외용제/경고제, 첩부제		2498	CPL	
2996	Felbinac	펠비낙	외용제/카타플라스마제		2498	CPO	
2997	Felodipine	펠로디핀	내복제/서방형정제		2499	ATR	286
2998	Felodipine/Metoprolol	펠로디핀/메토프로롤	내복제/서방형정제		2500	ATR	
2999	Felodipine/Ramipril	펠로디핀/라미프릴	내복제/경질캡슐제		2501	ACH	
3000	Felodipine/Ramipril	펠로디핀/라미프릴	내복제/정제, 저작정		2501	ATB	
3001	Fennel Oil/Medicinal Carbon/Mentha Oil/Rhubarb/Senna Leaf/Sulfur	회향유/약용탄/박하유/대황/센나엽/황	내복제/정제, 저작정		2502	ATB	
3002	Fenofibrate	페노피브레이트	내복제/경질캡슐제		2503	ACH	287
3003	Fenofibrate	페노피브레이트	내복제/서방캡슐제		2503	ACR	287
3004	Fenofibrate	페노피브레이트	내복제/정제, 저작정		2503	ATB	287
3005	Fenofibrate	페노피브레이트	내복제/서방형정제		2503	ATR	287
3006	Fenofibrate/Pravastatin	페노피브레이트/프라바스타틴	내복제/경질캡슐제		2504	ACH	
3007	Fenofibrate/Simvastatin	페노피브레이트/심바스타틴	내복제/정제, 저작정		2505	ATB	
3008	Fenoterol	페노테롤	내복제/정제, 저작정		2506	ATB	289
3009	Fenoverine	페노베린	내복제/경질캡슐제		2507	ACH	
3010	Fentanyl	펜타닐	내복제/구강정		2508	ATC	290
3011	Fentanyl	펜타닐	내복제/설하정		2508	ATL	290
3012	Fentanyl	펜타닐	주사제/주사제		2508	BIJ	290
3013	Fentanyl	펜타닐	외용제/패취제		2508	CPC	290
3014	Fentanyl	펜타닐	외용제/분무제 및 흡입제		2508	CSI	290
3015	Fenticonazole	펜티코나졸	외용제/연질캡슐제		2509	CCS	
3016	Ferric citrate	Ferric citrate		ONLY_DESC	2510		291
3017	Ferric Hydroxide Polymaltose complex	폴리말토오스수산화제이철착염	내복제/액제		2511	ALQ	
3018	Ferric Hydroxide Polymaltose complex	폴리말토오스수산화제이철착염	주사제/주사제		2511	BIJ	
3019	Ferric Hydroxide Polymaltose complex/Folic Acid	폴리말토오스수산화제이철착염/폴산	내복제/연질캡슐제		2512	ACS	
3020	Ferric Hydroxide Polymaltose complex/Folic Acid	폴리말토오스수산화제이철착염/폴산	내복제/정제, 저작정		2512	ATB	
3021	Ferric Hydroxide Polymaltose complex/Folic Acid	폴리말토오스수산화제이철착염/폴산	내복제/트로키제		2512	ATO	
3022	Ferric Hydroxide Polymaltose complex/Folic Acid/Pantothenate	폴리말토오스수산화제이철착염/폴산/판토텐산	내복제/정제, 저작정		2513	ATB	
3023	Ferric Hydroxide Polymaltose complex/Folic Acid/Pantothenate	폴리말토오스수산화제이철착염/폴산/판토텐산	내복제/정제, 저작정		2513	ATB	
3024	Ferric Hydroxide Polymaltose complex/Folic Acid/Pyridoxine	폴리말토오스수산화제이철착염/폴산/피리독신	내복제/정제, 저작정		2514	ATB	
3025	Ferritinic Iron	Ferritinic Iron	내복제/시럽제, 건조시럽		2515	ASY	
3026	Ferrous Aminoacetosulfate	Ferrous Aminoacetosulfate	내복제/장용캡슐제		2516	ACE	
3027	Ferrous Sulfate	황산제일철	내복제/장용캡슐제		2517	ACE	292
3028	Ferrous Sulfate	황산제일철	내복제/서방형정제		2517	ATR	292
3029	Fesoterodine	페소테로딘	내복제/서방형정제		2518	ATR	293
3030	Fexofenadine	펙소페나딘	내복제/정제, 저작정		2519	ATB	294
3031	Fexofenadine/Pseudoephedrine	펙소페나딘/슈도에페드린	내복제/정제, 저작정		2520	ATB	295
3032	Fibrinogen/Thrombin	피브리노겐/트롬빈	외용제/스폰지 및 드레싱		2521	CDS	
3033	Fidaxomicin	Fidaxomicin		ONLY_DESC	2522		296
3034	Filgrastim	필그라스팀	주사제/주사제		2523	BIJ	297
3035	Fimasartan	피마사르탄	내복제/정제, 저작정		2524	ATB	298
3036	Fimasartan/Hydrochlorothiazide	피마사르탄/히드로클로로티아지드	내복제/정제, 저작정		2525	ATB	
3037	Fimasartan/Rosuvastatin	피마사르탄/로수바스타틴	내복제/정제, 저작정		2526	ATB	
3038	Finasteride	피나스테리드	내복제/정제, 저작정		2527	ATB	299
3039	Fingolimod	핀골리모드	내복제/경질캡슐제		2528	ACH	300
3040	Fish Oil	어유	주사제/주사제		2529	BIJ	
3041	Fish Oil/Olive Oil/Soybean Oil/Triglyceride	어유/올리브유/대두유/트리글리세리드	주사제/주사제		2530	BIJ	
3042	Flavin Adenine Dinucleotide/Liver	Flavin 아데닌 Dinucleotide/간장	주사제/주사제		2531	BIJ	
3043	Flavoxate	플라복세이트	내복제/정제, 저작정		2532	ATB	
3044	Flecainide Acetate	플레카이니드아세테이트	내복제/정제, 저작정		2533	ATB	
3045	Flecainide Acetate	플레카이니드아세테이트	주사제/주사제		2533	BIJ	
3046	Flibanserin	Flibanserin		ONLY_DESC	2534		301
3047	Flomoxef	플로목세프	주사제/주사제		2535	BIJ	
3048	Florapronol(18F)	Florapronol(18F)	주사제/주사제		2536	BIJ	
3049	Florbetaben(18F)	플로르베타벤(18F)	주사제/주사제		2537	BIJ	
3050	Flubendazol	플루벤다졸	내복제/시럽제, 건조시럽		2538	ASY	
3051	Flubendazol	플루벤다졸	내복제/정제, 저작정		2538	ATB	
3052	Fluconazole	플루코나졸	내복제/경질캡슐제		2539	ACH	302
3053	Fluconazole	플루코나졸	내복제/시럽제, 건조시럽		2539	ASY	302
3054	Fluconazole	플루코나졸	내복제/정제, 저작정		2539	ATB	302
3055	Fluconazole	플루코나졸	주사제/주사제		2539	BIJ	302
3056	Fluconazole	플루코나졸	외용제/크림제, 겔제, 젤리		2539	CCM	302
3057	Fludarabine	플루다라빈	내복제/정제, 저작정		2540	ATB	
3058	Fludarabine	플루다라빈	주사제/주사제		2540	BIJ	
3059	Fludrocortisone	플루드로코르티손	내복제/정제, 저작정		2541	ATB	303
3060	Flufenamic Acid	플루페남산	내복제/경질캡슐제		2542	ACH	
3061	Flumazenil	플루마제닐	주사제/주사제		2543	BIJ	
3062	Flunarizine	플루나리진	내복제/경질캡슐제		2544	ACH	
3063	Flunitrazepam	플루니트라제팜	내복제/정제, 저작정		2545	ATB	
