ING_ID	ING_NAME_EN
2302	Dl-Camphor/L-Menthol/Methyl Salicylate/Phellodendron Bark
2303	Dl-Camphor/L-Menthol/Methyl Salicylate/Vanillyl Nonylamide
2304	Dl-Camphor/Phenol/Salicylic Acid
2305	Dl-Methionine/L-Cysteine Anhydrous
2306	Dl-Methylephedrine/Ginger/Glycyrrhizae Radix/Guaifenesin/Platycodon/Theophylline Anhydrous/Trichosanthes Seed
2307	Dl-Methylephedrine/Guaifenesin/Pentoxyverine
2308	Dl-Phenylalanine/Superoxide Dismutase
2309	Dl-Tocopherol
2310	Dobesilic Acid
2311	Dobutamine
2312	Docetaxel
2313	Docusate
2314	Docusate/Glycyrrhiza/Pantothenate/Pyridoxine/Rhubarb/Thiamine
2315	Dolasetron
2316	Dolutegravir
2317	Domperidone
2318	Donepezil
2319	Dopamine
2320	Doripenem
2321	Dorzolamide
2322	Dorzolamide/Timolol
2323	Doxazosin
2324	Doxepin
2325	Doxifluridine
2326	Doxofylline
2327	Doxorubicin
2328	Doxycycline
2329	Doxylamine
2330	Doxylamine/Pyridoxine
2331	Dronedarone
2332	Drospirenone/Estradiol
2333	Drospirenone/Ethinyl Estradiol
2334	Dulaglutide
2335	Duloxetine
2336	Dupilumab
2337	Dutasteride
2338	Dydrogesterone/Estradiol
2339	E.Coli Strain Nissle 1917
2340	Ebastine
2341	Ebastine/Pseudoephedrine
2342	Eburnamonine
2343	Ecabet
2344	Echinacea
2345	Echinacea Purpurea/Echinacea Purpurea Herba
2346	Econazole
2347	Econazole/L-Menthol/Lidocaine/Salicylic Acid
2348	Econazole/Triamcinolone
2349	Eculizumab
2350	Edaravone
2351	Edetate Calcium Disodium
2352	Edoxaban
2353	Efavirenz
2354	Efinaconazole
2355	Efmoroctocog Α
2356	Efonidipine
2357	Eftrenonacog Α
2358	Elbasvir/Grazoprevir
2359	Elcatonin
2360	Eliglustat
2361	Elosulfase Α
2362	Elotuzumab
2363	Eltrombopag
2364	Emedastine
2365	Empagliflozin
2366	Empagliflozin/Metformin
2367	Emtricitabine/Rilpivirine/Tenofovir
2368	Emtricitabine/Tenofovir
2369	Emtricitabine/Tenofovir Alafenamide
2370	Enalapril
2371	Enalapril/Hydrochlorothiazide
2372	Enflurane
2373	Enfuvirtide
2374	Enocitabine
2375	Enoxacin
2376	Enoxaparin
2377	Entacapone
2378	Entecavir
2379	Enterococcus Faecium
2380	Enviomycin
2381	Enzalutamide
2382	Eob-Dtpa
2383	Eparlestat
2384	Eperisone
2385	Ephedra Herb/Ginseng/Guaifenesin/Platycodon/Polygala root
2386	Ephedrine
2387	Epinastine
2388	Epinephrine
2389	Epinephrine/Lidocaine
2390	Epirubicin
2391	Epoetin Β
2392	Eprosartan
2393	Eprosartan/Hydrochlorothiazide
2394	Eptacog Α
2395	Erdosteine
2396	Ergocalciferol/Magnesium Oxide/Ossopan Substance/Riboflavin/Selenium Yeast/Thiamine/Tocopherol
2397	Ergocalciferol/Ox Bile/Snake Oil/Vitamin A
2398	Ergocalciferol/Retinol
2399	Ergocalciferol/Tocopherol/Vitamin A/Γ-Oryzanol
2400	Ergoloid
2401	Eribulin
2402	Erlotinib
2403	Ertapenem
2404	Ertugliflozin
2405	Erythromycin
2406	Erythromycin/Isotretinoin
2407	Erythromycin/Sulfisoxazole
2408	Erythromycin/Tretinoin
2409	Erythropoietin
2410	Erythropoietin Β
2411	Escitalopram
2412	Eslase/Magnesium Aluminometasilicate/Sodium Bicarbonate
2413	Eslase/Ox Bile/Sodium Bicarbonate
2414	Eslase/Sodium Bicarbonate/Yeast
2415	Esmolol
2416	Esomeprazole
2417	Esomeprazole/Naproxen
2418	Esomeprazole/Sodium Bicarbonate
2419	Essential Phospholipids(Epl)
2420	Estradiol
2421	Estradiol/Medroxyprogesterone
2422	Estradiol/Norethisterone
2423	Estramustine
2424	Estriol
2425	Estriol/Lactobacillus Acidophilus
2426	Estrogens
2427	Estropipate
2428	Etanercept
2429	Ethambutol
2430	Ethambutol/Isoniazid/Pyrazinamide/Rifampicin
2431	Ethamsylate
2432	Ethanol/Propanol
2433	Ethanol/Salicylic Acid
2434	Ethinyl Estradiol/Etonogestrel
2435	Ethinyl Estradiol/Gestodene
2436	Ethinyl Estradiol/Levonorgestrel
2437	Ethosuximide
2438	Ethyl Aminobenzoate/Papaverine/Scopolamine
2439	Ethyl Aminobenzoate/Papaverine/Scopolia
2440	Ethyl Linoleate
2441	Ethyl Loflazepate
2442	Ethyl P-Piperidinoacetylaminobenzoate
2443	Etidronate
2444	Etifoxine
2445	Etizolam
2446	Etodolac
2447	Etofylline
2448	Etomidate
2449	Etonogestrel
2450	Etoposide
2451	Etoricoxib
2452	Etravirine
2453	Eugenol/Glycine/L-Menthol/Sodium Bicarbonate
2454	Everolimus
2455	Evogliptin
2456	Evogliptin/Metformin
2457	Evolocumab
2458	Exametazime
2459	Exemestane
2460	Exenatide
2461	Ezetimibe
2462	Ezetimibe/Rosuvastatin
2463	Ezetimibe/Simvastatin
2464	Famciclovir
2465	Famotidine
2466	Fampridine
2467	Febuxostat
2468	Felbinac
2469	Felodipine
2470	Felodipine/Metoprolol
2471	Felodipine/Ramipril
2472	Fennel Oil/Medicinal Carbon/Mentha Oil/Rhubarb/Senna Leaf/Sulfur
2473	Fenofibrate
2474	Fenofibrate/Pravastatin
2475	Fenofibrate/Simvastatin
2476	Fenoterol
2477	Fenoverine
2478	Fentanyl
2479	Fenticonazole
2480	Ferric Hydroxide Poly Maltose Complex/Folic Acid
2481	Ferric Hydroxide Poly Maltose-Complex/Folic Acid/Pantothenate
2482	Ferric Hydroxide Poly Maltose-Complex/Folic Acid/Pyridoxine
2483	Ferric hydroxide polymaltose complex
2484	Ferric Hydroxide Polymaltose Complex/Folic Acid/Pantothenate
2485	Ferritinic Iron
2486	Ferrous Aminoacetosulfate
2487	Ferrous Sulfate
2488	Fesoterodine
2489	Fexofenadine
2490	Fexofenadine/Pseudoephedrine
2491	Fibrinogen/Thrombin
2492	Filgrastim
2493	Fimasartan
2494	Fimasartan/Hydrochlorothiazide
2495	Fimasartan/Rosuvastatin
2496	Finasteride
2497	Fingolimod
2498	Fish Oil
2499	Fish Oil/Olive Oil/Soybean Oil/Triglyceride
2500	Flavin Adenine Dinucleotide/Liver
2501	Flavoxate
2502	Flecainide Acetate
2503	Flomoxef
2504	Florapronol(18F)
2505	Florbetaben(18F)
2506	Flubendazol
2507	Fluconazole
2508	Fludarabine
2509	Fludrocortisone
2510	Flufenamic Acid
2511	Flumazenil
2512	Flunarizine
2513	Flunitrazepam
2514	Fluocinolone
2515	Fluocinolone/Hydroquinone/Tretinoin
2516	Fluocinonide
2517	Fluorescein
2518	Fluorodopa
2519	Fluorometholone
2520	Fluorometholone/Gentamicin
2521	Fluorometholone/Tetrahydrozoline
2522	Fluoropropyl-Cit(18F)
2523	Fluorouracil
2524	Fluorouracil-5/Salicylic Acid
2525	Fluoxetine
2526	Flurazepam
2527	Flurbiprofen
2528	Flutemetamol (18F)
2529	Fluticasone
2530	Fluticasone/Formoterol
2531	Fluticasone/Salmeterol
2532	Fluticasone/Umeclidinium/Vilanterol
2533	Fluticasone/Vilanterol
2534	Flutrimazol
2535	Fluvastatin
2536	Fluvoxamine
2537	Folic Acid
2538	Folic Acid/Fursultiamine
2539	Folic Acid/Fursultiamine/Magnesium Oxide
2540	Follitropin
2541	Follitropin Α
2542	Follitropin Α/Lutropin Α
2543	Follitropin Β
2544	Fondaparinux
2545	Formoterol
2546	Fosaprepitant Dimeglumine
2547	Foscarnet
2548	Fosfomycin
2549	Fosphenytoin
2550	Fraction Flavonoid Purified Micronise
2551	Frovatriptan
2552	Fructose
2553	Fructose/Glycerin
2554	Fructose/Glycerin/Sodium Chloride
2555	Fulvestrant
2556	Furosemide
2557	Fursultiamine
2558	Fursultiamine/Hydroxocobalamin/Pyridoxal Phosphate/Riboflavin
2559	Fursultiamine/Hydroxocobalamin/Pyridoxal Phosphate/Riboflavin/Ursodeoxycholic Acid
2560	Fursultiamine/Hydroxocobalamin/Pyridoxal Phosphate/Tocopherol/Γ-Oryzanol
2561	Fursultiamine/Hydroxocobalamin/Pyridoxine/Riboflavin/Tocopherol/Ubidecarenone/Γ-Oryzanol
2562	Fursultiamine/Magnesium Oxide/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Γ-Oryzanol
2563	Fursultiamine/Mecobalamin/Pyridoxine/Tocopherol
2564	Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol
2565	Fursultiamine/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Γ-Oryzanol
2566	Fursultiamine/Nicotinic Acid/Pyridoxine/Tocopherol/Γ-Oryzanol
2567	Fusidic Acid
2568	Fusidic Acid/Hydrocortisone
2569	Gabapentin
2570	Gabexate
2571	Gadobenate Dimeglumine
2572	Gadobutrol
2573	Gadodiamide
2574	Gadopentetate Dimeglumine
2575	Gadoteridol
2576	Gadoversetamide
2577	Galactosidase(Β)
2578	Galantamine
2579	Gallamine Triethiodide
2580	Gallium Citrate
2581	Galsulfase
2582	Ganciclovir
2583	Ganirelix
2584	Gardenia Fruit/Glycol Salicylate/Glycyrrhizic Acid/L-Menthol/Phellodendron Bark/Tocopherol
2585	Gardenia Fruit/Glycol Salicylate/Glycyrrhizinic Acid/L-Menthol/Phellodendron Bark/Tocopherol
2586	Garlic
2587	Garlic Oil/Tocopherol
2588	Gatifloxacin
2589	Gefitinib
2590	Gelatin Sponge
2591	Gemcitabine
2592	Gemfibrozil
2593	Gemifloxacin
2594	Gemigliptin
2595	Gemigliptin/Metformin
2596	Gemigliptin/Rosuvastatin
2597	Gentamicin
2598	Gentamicin/Streptomycin
2599	Gimeracil/Oteracil/Tegafur
2600	Ginger/Papaverine/Scopolia
2601	Ginkgo Biloba Leaf
2602	Ginkgo Biloba/Ginseng
2603	Ginkgo Biloba/Heptaminol/Troxerutin
2604	Ginkgo Biloba/Ticlopidine
2605	Ginkgo Biloba/Troxerutin
2606	Ginseng/Inositol/Lycium Fruit/Nicotinamide/Pyridoxine/Riboflavin
2607	Ginseng/Inositol/Taurine/Thiamine/Ursodeoxycholic Acid
2608	Glatiramer
2609	Glecaprevir/Pibrentasvir
2610	Glibenclamide
2611	Glibenclamide/Metformin
2612	Gliclazide
2613	Gliclazide/Metformin
2614	Glimepiride
2615	Glimepiride/Metformin
2616	Glimepiride/Pioglitazone
2617	Glipizide
2618	Glucagon
2619	Glucosamine
2620	Glucose
2621	Glucose/Glycine/L-Alanine/L-Arginine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine
2622	Glucose/Goldenrod Maltodextrin/Orthosiphonis Folium/Restarrow  Lactose
2623	Glucose/Potassium Chloride
2624	Glucose/Potassium Chloride/Sodium Chloride
2625	Glucose/Potassium Citrate/Sodium Chloride/Sodium Citrate
2626	Glucose/Sodium Chloride
2627	Glutaraldehyde
2628	Glutathione
2629	Glycerin
2630	Glycerin/Hypromellose/Polyethylene Glycol 400
2631	Glycerin/Naphazoline
2632	Glycerin/Phenylephrine/Pramoxine/White Petrolatum
2633	Glycerin/Polysorbate
2634	Glycerin/Propylene Glycol
2635	Glycerophosphate/Pyridoxine
2636	Glycine/Inositol/L-Alanine/L-Arginine/L-Aspartic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Threonine/L-Tryptophan/L-Valine/Nicotinamide/Pyridoxine/Riboflavin/Xylitol
2637	Glycine/L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamic Acid/L-Histidine/L-Isoleucine/L-Leucine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Lysine/Magnesium Chloride/Potassium Acetate/Sodium Acetate/Sodium Hydroxide/Sodium Phosphate
2638	Glycine/L-Alanine/L-Arginine/L-Glutamic Acid/L-Glutamic Acid L-Lysine Salt/L-Histidine/L-Isoleucine/L-Leucine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine/N-Acetyl-L-Cysteine/N-Acetyl-L-Tyrosine
2639	Glycine/L-Alanine/L-Arginine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine/N-Acetyl-L-Cysteine
2640	Glycine/L-Alanine/L-Glutamic Acid
2641	Glycol Salicylate/Glycyrrhizinic Acid/L-Menthol/Tocopherol
2642	Glycol Salicylate/L-Menthol
2643	Glycol Salicylate/L-Menthol/Phellodendron Bark/Tocopherol
2644	Glycol Salicylate/L-Menthol/Tocopherol
2645	Glycol Salicylate/L-Menthol/Tocopherol/Vanillyl Nonylamide
2646	Glycopyrrolate
2647	Glycopyrronium/Indacaterol
2648	Glycyl-L-Glutamin/Glycyl-L-Tyrosine/L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamicacid/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Valine
2649	Glycyrrhetic Acid
2650	Glycyrrhetic Acid/Resorcinol/Sulfur
2651	Glycyrrhiza/Guaiacolsulfonate/Liriope Tuber Fluid/Methylephedrine/Nandinae Fructus/Oriental Bezoar/Platycodon
2652	Glycyrrhiza/Ibuprofen/Peony
2653	Golimumab
2654	Gonadorelin
2655	Goserelin
2656	Granisetron
2657	Green Tea
2658	Green Tea/Orthosiphon
2659	Guaiazulene
2660	Guaifenesin/Pentoxyverine
2661	Guselkumab
2662	Haemophilus Influenzae Type B-Diphtheria Crm197 Conjugated Vaccine
2663	Halcinonide
2664	Haloperidol
2665	Hamamelis/Phenylephrine
2666	Harpagophyti
2667	Hedera Helicis/Primula/Thymii
2668	Hederae Helicis Folia
2669	Hederae Helicis Folia/Thymi Herba
2670	Hederae helix
2671	Hemin
2672	Hemocoagulase
2673	Heparin
2674	Heparinoids
2675	Hepatitis A Vaccine
2676	Hepatitis B Virus Antigen
2677	Heptaplatin
2678	Herba Solidaginis/Sabalis Serrulatae/Semen Hippocastani
2679	Hexoprenaline
2680	Histamine/Human Immunoglobulin
2681	Homatropin
2682	Honey Bee Venom
2683	Human Anti-Hepatitis B Immunoglobulin
2684	Human Antithrombin Iii
2685	Human Blood Coagulation Factor Ⅸ Complex
2686	Human Blood Coagulation Factor Viii
2687	Human Chondrocyte/Transduced Human Chondrocyte
2688	Human Chorionic Gonadotrophin
2689	Human Clottable Protein/Human Thrombin
2690	Human Cytomegalovirus Immunoglobulin G
2691	Human Fibrinogen
2692	Human Immunoglobulin G
2693	Human Insulin
2694	Human Papilloma Virus Type 11 L1/Human Papilloma Virus Type 16 L1/Human Papilloma Virus Type 18 L1/Human Papilloma Virus Type 31 L1/Human Papilloma Virus Type 33 L1/Human Papilloma Virus Type 45 L1/Human Papilloma Virus Type 52 L1/Human Papilloma Virus Type 6 L1
2695	Human Papilloma Virus Type 11 L1/Human Papilloma Virus Type 16 L1/Human Papilloma Virus Type 18 L1/Human Papilloma Virus Type 6 L1
2696	Human Papilloma Virus Type 16 L1/Human Papilloma Virus Type 18 L1
2697	Human Placenta
2698	Human Plasma Fraction With A Factor Xiii
2699	Human Serum Albumin
2700	Human Tetanus Immunoglobulin
2701	Human Varicella Zoster Immunoglobulin
2702	Hyaluronidase
2703	Hydralazine
2704	Hydrochlorothiazide
2705	Hydrochlorothiazide/Irbesartan
2706	Hydrochlorothiazide/Losartan
2707	Hydrochlorothiazide/Olmesartan
2708	Hydrochlorothiazide/Spironolactone
2709	Hydrochlorothiazide/Telmisartan
2710	Hydrochlorothiazide/Valsartan
2711	Hydrocortisone
2712	Hydrocortisone/Hydroquinone/Tretinoin
2713	Hydrocortisone/Lactic Acid/Urea
2714	Hydrocortisone/Royal Jelly
2715	Hydrogen Peroxide
2716	Hydromorphone
2717	Hydroquinone
2718	Hydrotalcite
2719	Hydrotalcite/Simethicone
2720	Hydroxocobalamin
2721	Hydroxocobalamin/Pyridoxal Phosphate/Thiamine Disulfide
2722	Hydroxy Benzoyl Prenoxidiazine/S-Carboxy MethylCysteine
2723	Hydroxychloroquine
2724	Hydroxyethyl Starch/Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride
2725	Hydroxyethyl Starch/Sodium Chloride
2726	Hydroxyethylated Starch/Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride
2727	Hydroxyethylcellulose/Potassium Chloride/Sodium Chloride
2728	Hydroxyprogesterone
2729	Hydroxypropyl Methylcellulose-2910/Nonylic Acid Vanillylamide
2730	Hydroxyurea
2731	Hydroxyzine
2732	Hyoscine
2733	Hypericum
2734	Hypromellose
2735	Hypromellose/Potassium Chloride/Sodium Chloride
2736	Ibandronic Acid
2737	Ibritumomab Tiuxetan
2738	Ibrutinib
2739	Ibudilast
2740	Ibuprofen
2741	Ibuprofen/Isopropyl Methylphenol
2742	Ibuprofen/L-Menthol
2743	Ibuprofen/Magnesium Aluminometasilicate/Pamabrom
2744	Ibuprofen/Pamabrom
2745	Ibuprofen/Pseudoephedrine
2746	Ibuprofen/Riboflavin/Thiamine
2747	Ibuprofen/Scopolamine Butylbromide
2748	Ibuprofen/Thiamine
2749	Icatibant
2750	Idarubicin
2751	Idarucizumab
2752	Idursulfase
2753	Ifenprodil
2754	Ifosfamide
2755	Igm Enriched Human Immunoglobulin
2756	Iguratimod
2757	Ilaprazole
2758	Iloprost
2759	Imatinib
2760	Imidafenacin
2761	Imidapril
2762	Imidazole
2763	Imiglucerase
2764	Imipramine
2765	Imiquimod
2766	Immunocyanin
2767	Immunoglobulin Anti-D(Rh)
2768	Inactivated Hantan Virus
2769	Inactivated Hepatitis B Virus
2770	Indacaterol
2771	Indapamide
2772	Indapamide/Perindopril Arginine
2773	Indigocarmine
2774	Indium Chloride(111In)/Pentetreotide
2775	Indobufen
2776	Indocyanine Green
2777	Indometacin
2778	Indometacin/L-Menthol
2779	Indometacin/L-Menthol/Tocopherol
2780	Infliximab
2781	Influenza Virus Antigen
2782	Influenza Virus Antigen Type A(H1N1)
2783	Influenza Virus Antigen Type A(H1N1)/Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B
2784	Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B
2785	Influenza Virus Antigen Type A(H5N1)
2786	Influenza Virus Type A(H1N1)/Influenza Virus Type A(H3N2)/Influenza Virus Type B
2787	Ingenol
2788	Inosiplex
2789	Inositol/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Γ-Oryzanol
2790	Insulin Aspart
2791	Insulin Aspart/Insulin Degludec
2792	Insulin Degludec
2793	Insulin Detemir
2794	Insulin Glargine
2795	Insulin Glargine/Lixisenatide
2796	Insulin Glulisine
2797	Insulin Lispro
2798	Interferon Beta-1A
2799	Interferon Beta-1B
2800	Interferon Α
2801	Interferon Α-2A
2802	Interferon Α-2B
2803	Interferon Γ
2804	Interleukin-2, Aldesleukin
2805	Iobitridol
2806	Iodine/Isopropanol
2807	Iodine/Potassium Iodide
2808	Iodised Oil
2809	Iodixanol
2810	Iohexol
2811	Iomeprol
2812	Iopamidol
2813	Iopromide
2814	Ioversol
2815	Ioxitalamic Acid/Meglumine
2816	Ipilimumab
2817	Ipragliflozin L-Proline
2818	Ipratropium
2819	Irbesartan
2820	Irinotecan
2821	Iron Acetyl Transferrin
2822	Iron Hydoxide Sucrose Complex
2823	Iron Proteinsuccinylate
2824	Irsogladine
2825	Isepamicin
2826	Isoconazole
2827	Isoflurane
2828	Isoniazid
2829	Isoniazid/Rifampicin
2830	Isopropyl Palmitate
2831	Isoproterenol
2832	Isosorbide
2833	Isotretinoin
2834	Itopride
2835	Itraconazole
2836	Ivabradine
2837	Ivermectin
2838	Ivy Leaf
2839	Ixekizumab
2840	Japanese Encephalitis Vaccine
2841	Kallidinogenase
2842	Kanamycin
2843	Keratin/L-Cystine/P-Aminobenzoic Acid/Pantothenate/Thiamine/Yeast
2844	Ketamine
2845	Ketoconazole
2846	Ketoprofen
2847	Ketorolac
2848	Ketotifen
2849	L-Alanine/L-Arginine/L-Aspartic Acid/L-Cysteine/L-Glycine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine
2850	L-Arginine
2851	L-Arginine-L-Aspartate
2852	L-Arginine/L-Citrulline/L-Ornithine
2853	L-Arginine/L-Isoleucine/L-Leucine/L-Lysine/L-Methionine/L-Phenylalanine/L-Threonine/L-Tryptophan/L-Valine/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol
2854	L-Aspartate/Potassium Chloride/Sodium Chloride
2855	L-Cystine/Pyridoxine
2856	L-Histidine/L-Lysine/L-Threonine/L-Tryptophan/L-Tyrosine/Α-Hydroxy-Dl-Methionine/Α-Keto-Dl-Isoleucine/Α-Ketoleucine/Α-Ketophenylalanine/Α-Ketovaline
2857	L-Isoleucine/L-Leucine/L-Valine
2858	L-Lysine/Oyster Shell/Ursodeoxycholic Acid
2859	L-Menthol
2860	L-Menthol/Lidocaine/Salicylic Acid/Tolnaftate
2861	L-Menthol/Methyl Salicylate
2862	L-Menthol/Minoxidil/Pyridoxine/Tocopherol
2863	L-Ornithine-L-Aspartate
2864	Labetalol
2865	Lacidipine
2866	Lacosamide
2867	Lactate/Salicylic Acid
2868	Lactic Acid/Salicylic Acid
2869	Lactitol
2870	Lactobacillus Acidophilus Lyophilisate
2871	Lactobacillus Acidophilus/Lactobacillus Bifidus
2872	Lactobacillus Acidophilus/Lactobacillus Bifidus/Streptococcus Faecalis
2873	Lactobacillus Casei Var. Rhamnosus
2874	Lactobacillus Helveticus/Lactobacillus Rhamnosus
2875	Lactobacillus Sporogenes/Ursodeoxycholic Acid
2876	Lactulose
2877	Lafutidine
2878	Lamivudine
2879	Lamivudine/Zidovudine
2880	Lamotrigine
2881	Lanoconazol
2882	Lanolin
2883	Lanreotide
2884	Lansoprazole
2885	Lanthanum
2886	Lapatinib
2887	Laronidase
2888	Latanoprost
2889	Latanoprost/Timolol
2890	Lecithin
2891	Ledipasvir/Sofosbuvir
2892	Leflunomide
2893	Lenalidomide
2894	Lenograstim
2895	Lenvatinib
2896	Lercanidipine
2897	Lercanidipine/Valsartan
2898	Letrozole
2899	Leucocyanidin
2900	Leucovorin
2901	Leuprorelin
2902	Levetiracetam
2903	Levobunolol
2904	Levobupivacaine
2905	Levocabastine
2906	Levocetirizine
2907	Levocetirizine/Montelukast
2908	Levocetirizine/Pseudoephedrine
2909	Levocloperastine
2910	Levodropropizine
2911	Levofloxacin
2912	Levoleucovorin
2913	Levomepromazine
2914	Levonorgestrel
2915	Levosulpiride
2916	Levothyroxine
2917	Levothyroxine/Liothyronine
2918	Lidamidine
2919	Lidocaine
2920	Lidocaine/Matricaria Flower
2921	Lidocaine/Methylprednisolone
2922	Lidocaine/Prilocaine
2923	Limaprost
2924	Linagliptin
2925	Linagliptin/Metformin
2926	Lincomycin
2927	Lindane
2928	Linezolid
2929	Liothyronine
2930	Lipegfilgrastim
2931	Liquid Chlorine/Sodium Hydroxide Solution
2932	Liraglutide
2933	Lisinopril
2934	Lithium Carbonate
2935	Live Attenuated Japanese Encephalitis Virus
2936	Live Attenuated Rota Virus
2937	Live Attenuated Varicella Virus
2938	Live Slamonella Typhoid
2939	Live, Attenuated, Yellow Fever Virus 17D
2940	Lixisenatide
2941	Lobeglitazone
2942	Lobeglitazone/Metformin
2943	Lomefloxacin
2944	Lomitapide
2945	Loperamide
2946	Loperamide/Simethicone
2947	Lopinavir/Ritonavir
2948	Loratadine
2949	Lorazepam
2950	Lorcaserin
2951	Lornoxicam
2952	Losartan
2953	Loteprednol Etabonate
2954	Lovastatin
2955	Loxoprofen
2956	Lung Surfactant
2957	Lutropin Α
2958	Lyophilized Thymus
2959	Lysozyme
2960	Macitentan
2961	Macroaggregated Human Serum Albumin
2962	Macrogol
2963	Mafenide
2964	Magnesium Aluminosilicate/Magnesium Aluminum Hydrate/Magnesium Oxide/Ranitidine
2965	Magnesium Aluminum Silicate
2966	Magnesium Chloride
2967	Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride/Sodium Gluconate
2968	Magnesium Citrate/Pantothenate/Pyridoxine
2969	Magnesium Dimecrotate
2970	Magnesium Glycerophosphate/Pyridoxine
2971	Magnesium Hydroxide
2972	Magnesium Lactate/Pyridoxine
2973	Magnesium Oxide
2974	Magnesium Oxide/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol
2975	Magnesium Oxide/Nicotinamide/Pyridoxine/Thiamine/Tocopherol
2976	Magnesium Oxide/Nicotinamide/Pyridoxine/Thiamine/Tocopherol/Γ-Oryzanol
2977	Magnesium Oxide/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Γ-Oryzanol
2978	Magnesium Oxide/Pyridoxine/Thiamine/Tocopherol
2979	Magnesium Oxide/Pyridoxine/Thiamine/Tocopherol/Γ-Oryzanol
2980	Magnesium Oxide/Selenium Yeast/Tocopherol
2981	Magnesium Oxide/Tocopherol
2982	Magnesium Sulfate
2983	Magnesium Sulfate/Potassium Sulfate/Sodium Sulfate
2984	Magnesium Trihydrate Salt Of Chenodesoxycholic Acid And Ursodesoxycholic Acid
2985	Magnolia Bark/Unsaponifiable Fraction Of Zea Mays
2986	Mallotus Japonicus/Pipethanate
2987	Malotilate
2988	Mamushi
2989	Manganese Chloride
2990	Manidipine
2991	Maraviroc
2992	Mazindol
2993	Measles Virus/Mumps Virus/Rubella Virus
2994	Mebendazole
2995	Mebrofenin
2996	Meclizine
2997	Meclizine/Scopolamine
2998	Meclofenoxate
2999	Mecobalamin
3000	Medronic Acid
3001	Medroxyprogesterone
3002	Mefenamic Acid
3003	Mefloquine
3004	Megestrol
3005	Meglumine Gadoterate
3006	Melatonin
3007	Melissa Folium/Valerian
3008	Meloxicam
3009	Melphalan
3010	Memantine
3011	Meningococcal A Conjugated To Diphtheria Crm197 Vaccine/Meningococcal C Conjugated To Diphtheria Crm197 Vaccine/Meningococcal W135 Conjugated To Diphtheria Crm197 Vaccine/Meningococcal Y Conjugated To Diphtheria Crm197 Vaccine
