ing_form_id	ing_name_eng	ing_name_kr	form	desc_id	note	ing_id_id
3309	Human Varicella Zoster Immunoglobulin	Human Varicella Zoster Immunoglobulin	주사제/주사제			2734
3310	Hyaluronidase	히알우로니다제	주사제/주사제			2735
3311	Hydralazine	히드랄라진	내복제/정제, 저작정			2736
3312	Hydralazine	히드랄라진	주사제/주사제			2736
3313	Hydrochlorothiazide	히드로클로로티아지드	내복제/정제, 저작정	341		2737
3314	Hydrochlorothiazide/Irbesartan	히드로클로로티아지드/이르베사르탄	내복제/정제, 저작정			2738
3315	Hydrochlorothiazide/Losartan	히드로클로로티아지드/로사르탄	내복제/정제, 저작정			2739
3316	Hydrochlorothiazide/Olmesartan	히드로클로로티아지드/올메사르탄	내복제/정제, 저작정			2740
3317	Hydrochlorothiazide/Spironolactone	히드로클로로티아지드/스피로노락톤	내복제/정제, 저작정			2741
3318	Hydrochlorothiazide/Telmisartan	히드로클로로티아지드/텔미사르탄	내복제/정제, 저작정			2742
3319	Hydrochlorothiazide/Valsartan	히드로클로로티아지드/발사르탄	내복제/정제, 저작정			2743
3320	Hydrocortisone	히드로코르티손	내복제/정제, 저작정	342		2744
3321	Hydrocortisone	히드로코르티손	주사제/주사제	342		2744
3322	Hydrocortisone	히드로코르티손	외용제/크림제, 겔제, 젤리	342		2744
3323	Hydrocortisone	히드로코르티손	외용제/액제	342		2744
3324	Hydrocortisone	히드로코르티손	외용제/로션제	342		2744
3325	Hydrocortisone	히드로코르티손	외용제/연고제	342		2744
3326	Hydrocortisone	히드로코르티손	외용제/현탁제, 현탁액용정제, 현탁액용산제	342		2744
3327	Hydrocortisone/Hydroquinone/Tretinoin	히드로코르티손/히드로퀴논/트레티노인	외용제/크림제, 겔제, 젤리			2745
3328	Hydrocortisone/Lactic Acid/Urea	히드로코르티손/락트산/요소	외용제/크림제, 겔제, 젤리			2746
3329	Hydrocortisone/Royal Jelly	히드로코르티손/로얄젤리	외용제/크림제, 겔제, 젤리			2747
3330	Hydrogen Peroxide	과산화수소수	외용제/크림제, 겔제, 젤리			2748
3331	Hydromorphone	히드로모르폰	내복제/정제, 저작정	343		2749
3332	Hydromorphone	히드로모르폰	내복제/서방형정제	343		2749
3333	Hydromorphone	히드로모르폰	주사제/주사제	343		2749
3334	Hydroquinone	히드로퀴논	외용제/크림제, 겔제, 젤리	344		2750
3335	Hydroquinone	히드로퀴논	외용제/액제	344		2750
3336	Hydrotalcite	히드로탈시트	내복제/과립제, 세립			2751
3337	Hydrotalcite	히드로탈시트	내복제/산제			2751
3338	Hydrotalcite/Simethicone	히드로탈시트/시메티콘	내복제/정제, 저작정			2752
3339	Hydroxocobalamin	히드록소코발라민	주사제/주사제			2753
3340	Hydroxocobalamin/Pyridoxal Phosphate/Thiamine Disulfide	히드록소코발라민/피리독살포스페이트/티아민 Disulfide	내복제/경질캡슐제			2754
3341	Hydroxy Benzoyl Prenoxidiazine/S-Carboxy MethylCysteine	Hydroxy Benzoyl Prenoxidiazine/S-Carboxy Methyl시스테인	내복제/시럽제, 건조시럽			2755
3342	Hydroxychloroquine	히드록시클로로퀸	내복제/정제, 저작정	345		2756
3343	Hydroxyethyl Starch/Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride	히드록시에틸전분/염화마그네슘/염화칼륨/아세트산나트륨/염화나트륨	주사제/주사제			2757
3344	Hydroxyethyl Starch/Sodium Chloride	히드록시에틸전분/염화나트륨	주사제/주사제			2758
3345	Hydroxyethylated Starch/Magnesium Chloride/Potassium Chloride/Sodium Acetate/Sodium Chloride	히드록시에칠전분/염화마그네슘/염화칼륨/아세트산나트륨/염화나트륨	주사제/주사제			2759
3346	Hydroxyethylcellulose/Potassium Chloride/Sodium Chloride	히드록시에틸셀룰로오스/염화칼륨/염화나트륨	외용제/점안제(점안액)			2760
3347	Hydroxyprogesterone	하이드록시프로게스테론	주사제/주사제			2761
3348	Hydroxypropyl Methylcellulose-2910/Nonylic Acid Vanillylamide	Hydroxypropyl Methylcellulose-2910/Nonylic Acid Vanillylamide	외용제/카타플라스마제			2762
3349	Hydroxyurea	히드록시우레아	내복제/경질캡슐제			2763
3350	Hydroxyzine	히드록시진	내복제/시럽제, 건조시럽	346		2764
3351	Hydroxyzine	히드록시진	내복제/정제, 저작정	346		2764
3352	Hyoscine	히오스신	내복제/정제, 저작정			2765
3353	Hyoscine	히오스신	주사제/주사제			2765
3354	Hyoscyamine	Hyoscyamine		347	ONLY_DESC	2766
3355	Hypericum	히페리쿰	내복제/액제			2767
3356	Hypromellose	히프로멜로오스	주사제/주사제			2768
3357	Hypromellose	히프로멜로오스	외용제/액제			2768
3358	Hypromellose	히프로멜로오스	외용제/안연고제, 점안겔제			2768
3359	Hypromellose	히프로멜로오스	외용제/점안제(점안액)			2768
3360	Hypromellose/Potassium Chloride/Sodium Chloride	히프로멜로오스/염화칼륨/염화나트륨	외용제/점안제(점안액)			2769
3361	Ibandronic Acid	이반드론산	내복제/정제, 저작정	348		2770
3362	Ibandronic Acid	이반드론산	주사제/주사제	348		2770
3363	Ibritumomab Tiuxetan	이브리투모맙튜세탄	주사제/주사제			2771
3364	Ibrutinib	이브루티닙	내복제/경질캡슐제	349		2772
3365	Ibudilast	이부딜라스트	내복제/경질캡슐제			2773
3366	Ibudilast	이부딜라스트	내복제/서방형정제			2773
3367	Ibuprofen	이부프로펜	내복제/경질캡슐제	350		2774
3368	Ibuprofen	이부프로펜	내복제/연질캡슐제	350		2774
3369	Ibuprofen	이부프로펜	내복제/시럽제, 건조시럽	350		2774
3370	Ibuprofen	이부프로펜	내복제/정제, 저작정	350		2774
3371	Ibuprofen	이부프로펜	내복제/서방형정제	350		2774
3372	Ibuprofen	이부프로펜	주사제/주사제	350		2774
3373	Ibuprofen	이부프로펜	외용제/크림제, 겔제, 젤리	350		2774
3374	Ibuprofen/Isopropyl Methylphenol	이부프로펜/이소프로필메틸페놀	외용제/크림제, 겔제, 젤리			2775
3375	Ibuprofen/L-Menthol	이부프로펜/L-멘톨	외용제/크림제, 겔제, 젤리			2776
3376	Ibuprofen/Magnesium Aluminometasilicate/Pamabrom	이부프로펜/메타규산알루민산마그네슘/파마브롬	내복제/정제, 저작정			2777
3377	Ibuprofen/Pamabrom	이부프로펜/파마브롬	내복제/연질캡슐제			2778
3378	Ibuprofen/Pseudoephedrine	이부프로펜/슈도에페드린	내복제/연질캡슐제			2779
3379	Ibuprofen/Pseudoephedrine	이부프로펜/슈도에페드린	내복제/현탁제, 현탁액용정제, 현탁액용산제			2779
3380	Ibuprofen/Pseudoephedrine	이부프로펜/슈도에페드린	내복제/정제, 저작정			2779
3381	Ibuprofen/Riboflavin/Thiamine	이부프로펜/리보플라빈/티아민	내복제/정제, 저작정			2780
3382	Ibuprofen/Scopolamine Butylbromide	이부프로펜/스코폴라민 Butylbromide	내복제/정제, 저작정			2781
3383	Ibuprofen/Thiamine	이부프로펜/티아민	내복제/연질캡슐제			2782
3384	Icatibant	이캐티반트	주사제/주사제			2783
3385	Idarubicin	아이다루비신	주사제/주사제			2784
3386	Idarucizumab	이다루시주맙	주사제/주사제			2785
3387	Idursulfase	이두설파제	주사제/주사제			2786
3388	Ifenprodil	이펜프로딜	내복제/정제, 저작정			2787
3389	Ifosfamide	이포스파마이드	주사제/주사제			2788
3390	Igm Enriched Human Immunoglobulin	Igm Enriched Human Immunoglobulin	주사제/주사제			2789
3391	Iguratimod	이그라티모드	내복제/정제, 저작정			2790
3392	Ilaprazole	일라프라졸	내복제/장용정제	351		2791
3393	Iloperidone	Iloperidone		352	ONLY_DESC	2792
3394	Iloprost	일로프로스트	외용제/분무제 및 흡입제			2793
3395	Imatinib	이매티닙	내복제/정제, 저작정	353		2794
3396	Imidafenacin	이미다페나신	내복제/정제, 저작정			2795
3397	Imidafenacin	이미다페나신	내복제/확산정, 속붕정, 구강붕해정			2795
3398	Imidapril	이미다프릴	내복제/정제, 저작정			2796
3399	Imidazole	이미다졸	내복제/정제, 저작정			2797
3400	Imiglucerase	이미글루세라제	주사제/주사제			2798
3401	Imipramine	이미프라민	내복제/정제, 저작정	354		2799
3402	Imiquimod	이미퀴모드	외용제/크림제, 겔제, 젤리	355		2800
3403	Immunocyanin	이뮤노시아닌	주사제/주사제			2801
3404	Immunoglobulin Anti-D(Rh)	Immunoglobulin Anti-D(Rh)	주사제/주사제			2802
3405	Inactivated Hantan Virus	Inactivated Hantan Virus	주사제/주사제			2803
3406	Inactivated Hepatitis B Virus	Inactivated Hepatitis B Virus	주사제/주사제			2804
3407	Indacaterol	인다카테롤	외용제/분무제 및 흡입제			2805
3408	Indapamide	인다파미드	내복제/정제, 저작정			2806
3409	Indapamide	인다파미드	내복제/서방형정제			2806
3410	Indapamide/Perindopril Arginine	인다파미드/페린도프릴 아르기닌	내복제/정제, 저작정			2807
3411	Indigocarmine	인디고카르민	주사제/주사제			2808
3412	Indinavir	Indinavir		356	ONLY_DESC	2809
3413	Indium Chloride(111In)/Pentetreotide	염화인듐(111In)/펜테트레오티드	주사제/주사제			2810
3414	Indobufen	인도부펜	내복제/정제, 저작정			2811
3415	Indocyanine Green	Indocyanine Green	주사제/주사제			2812
3416	Indometacin	인도메타신	내복제/경질캡슐제	357		2813
3417	Indometacin	인도메타신	외용제/크림제, 겔제, 젤리	357		2813
3418	Indometacin	인도메타신	외용제/연고제	357		2813
3419	Indometacin	인도메타신	외용제/경고제, 첩부제	357		2813
3420	Indometacin	인도메타신	외용제/카타플라스마제	357		2813
3421	Indometacin	인도메타신	외용제/분무제 및 흡입제	357		2813
3422	Indometacin/L-Menthol	인도메타신/L-멘톨	외용제/에어로솔제			2814
3423	Indometacin/L-Menthol	인도메타신/L-멘톨	외용제/크림제, 겔제, 젤리			2814
3424	Indometacin/L-Menthol/Tocopherol	인도메타신/L-멘톨/토코페롤	외용제/크림제, 겔제, 젤리			2815
3425	Infliximab	인플릭시맙	주사제/주사제	358		2816
3426	Influenza Virus Antigen	Influenza Virus Antigen	주사제/주사제			2817
3427	Influenza Virus Antigen Type A(H1N1)	Influenza Virus Antigen Type A(H1N1)	주사제/주사제			2818
3428	Influenza Virus Antigen Type A(H1N1)/Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B	Influenza Virus Antigen Type A(H1N1)/Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B	주사제/주사제			2819
3429	Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B	Influenza Virus Antigen Type A(H3N2)/Influenza Virus Antigen Type B	주사제/주사제			2820
3430	Influenza Virus Antigen Type A(H5N1)	Influenza Virus Antigen Type A(H5N1)	주사제/주사제			2821
3431	Influenza Virus Type A(H1N1)/Influenza Virus Type A(H3N2)/Influenza Virus Type B	Influenza Virus Type A(H1N1)/Influenza Virus Type A(H3N2)/Influenza Virus Type B	외용제/분무제 및 흡입제			2822
3432	Ingenol	인게놀	외용제/크림제, 겔제, 젤리			2823
3433	Inosiplex	이노시플렉스	내복제/시럽제, 건조시럽			2824
3434	Inosiplex	이노시플렉스	내복제/정제, 저작정			2824
3435	Inositol/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Γ-Oryzanol	이노시톨/토코페롤/유비데카레논/우르소데옥시콜산/Γ-오리자놀	내복제/연질캡슐제			2825
3436	Insulin Aspart	인슐린아스파트	주사제/주사제	359		2826
3437	Insulin Aspart/Insulin Degludec	인슐린아스파트/인슐린디글루덱	주사제/주사제			2827
3438	Insulin Degludec	인슐린디글루덱	주사제/주사제	360		2828
3439	Insulin Detemir	인슐린디터머	주사제/주사제	361		2829
3440	Insulin Glargine	인슐린글라진	주사제/주사제	362		2830
3441	Insulin Glargine/Lixisenatide	인슐린글라진/릭시세나티드	주사제/주사제			2831
3442	Insulin Glulisine	인슐린글루리신	주사제/주사제	363		2832
3443	Insulin Lispro	인슐린리스프로	주사제/주사제	364		2833
3444	Interferon Beta-1A	인터페론베타-1a	주사제/주사제	365		2834
3445	Interferon Beta-1B	인터페론베타-1b	주사제/주사제	366		2835
3446	Interferon Α	인터페론 Α	주사제/주사제			2836
3447	Interferon Α-2A	인터페론 Α-2A	주사제/주사제			2837
3448	Interferon Α-2B	인터페론 Α-2B	주사제/주사제			2838
3449	Interferon Γ	인터페론 Γ	주사제/주사제	367		2839
3450	Interleukin-2, Aldesleukin	알데스류킨	주사제/주사제			2840
3451	Iobitridol	이오비트리돌	주사제/주사제			2841
3452	Iodine/Isopropanol	요오드/이소프로판올	외용제/액제			2842
3453	Iodine/Potassium Iodide	요오드/요오드화칼륨	내복제/액제			2843
3454	Iodised Oil	아이오다이즈드오일	주사제/주사제			2844
3455	Iodixanol	이오딕사놀	주사제/주사제			2845
3456	Iohexol	이오헥솔	주사제/주사제			2846
3457	Iomeprol	이오메프롤	주사제/주사제			2847
3458	Iopamidol	이오파미돌	주사제/주사제			2848
3459	Iopromide	이오프로마이드	주사제/주사제			2849
3460	Ioversol	이오버솔	주사제/주사제			2850
3461	Ioxitalamic Acid/Meglumine	Ioxitalamic Acid/메글루민	주사제/주사제			2851
3462	Ipilimumab	이필리무맙	주사제/주사제			2852
3463	Ipragliflozin L-Proline	이프라글리플로진L-프롤린	내복제/정제, 저작정			2853
3464	Ipratropium	이프라트로퓸	외용제/에어로솔제	368		2854
3465	Ipratropium	이프라트로퓸	외용제/액제	368		2854
3466	Irbesartan	이르베사르탄	내복제/정제, 저작정	369		2855
3467	Irinotecan	이리노테칸	주사제/주사제			2856
3468	Iron Acetyl Transferrin	철아세틸트랜스페린	내복제/경질캡슐제			2857
3469	Iron Acetyl Transferrin	철아세틸트랜스페린	내복제/액제			2857
3470	Iron Hydoxide Sucrose Complex	Iron Hydoxide 백당 Complex	주사제/주사제			2858
3471	Iron Proteinsuccinylate	Iron Proteinsuccinylate	내복제/액제			2859
3472	Irsogladine	이르소글라딘	내복제/정제, 저작정			2860
3473	Irsogladine	이르소글라딘	내복제/확산정, 속붕정, 구강붕해정			2860
3474	Isavuconazonium	Isavuconazonium		370	ONLY_DESC	2861
3475	Isepamicin	이세파마이신	주사제/주사제			2862
3476	Isocarboxazid	Isocarboxazid		371	ONLY_DESC	2863
3477	Isoconazole	이소코나졸	외용제/크림제, 겔제, 젤리			2864
3478	Isoflurane	이소플루란	외용제/액제			2865
3479	Isoniazid	이소니아지드	내복제/시럽제, 건조시럽			2866
3480	Isoniazid	이소니아지드	내복제/정제, 저작정			2866
3481	Isoniazid/Rifampicin	이소니아지드/리팜피신	내복제/경질캡슐제			2867
3482	Isoniazid/Rifampicin	이소니아지드/리팜피신	내복제/정제, 저작정			2867
3483	Isopropyl Palmitate	팔미트산이소프로필	외용제/경고제, 첩부제			2868
3484	Isoproterenol	이소프로테레놀	주사제/주사제			2869
3485	Isosorbide	이소소르비드	내복제/서방캡슐제	372		2870
3486	Isosorbide	이소소르비드	내복제/액제	372		2870
3487	Isosorbide	이소소르비드	내복제/정제, 저작정	372		2870
3488	Isosorbide	이소소르비드	내복제/서방형정제	372		2870
3489	Isosorbide	이소소르비드	주사제/주사제	372		2870
3490	Isosorbide	이소소르비드	외용제/분무제 및 흡입제	372		2870
3491	Isotretinoin	이소트레티노인	내복제/연질캡슐제	374		2871
3492	Isotretinoin	이소트레티노인	외용제/크림제, 겔제, 젤리	374		2871
3493	Itopride	이토프리드	내복제/정제, 저작정	375		2872
3494	Itraconazole	이트라코나졸	내복제/경질캡슐제	376		2873
3495	Itraconazole	이트라코나졸	내복제/액제	376		2873
3496	Itraconazole	이트라코나졸	내복제/정제, 저작정	376		2873
3497	Itraconazole	이트라코나졸	주사제/주사제	376		2873
3498	Ivabradine	이바브라딘	내복제/정제, 저작정	377		2874
3499	Ivermectin	이베르멕틴	외용제/크림제, 겔제, 젤리	378		2875
3500	Ivy Leaf	아이비엽	내복제/시럽제, 건조시럽			2876
3501	Ivy Leaf	아이비엽	내복제/정제, 저작정			2876
3502	Ixazomib	익사조밉		379	ONLY_DESC	2877
3503	Ixekizumab	익세키주맙	주사제/주사제			2878
3504	Japanese Encephalitis Vaccine	Japanese Encephalitis Vaccine	주사제/주사제			2879
3505	Kallidinogenase	칼리디노게나제	내복제/장용정제			2880
3506	Kanamycin	카나마이신	주사제/주사제			2881
3507	Keratin/L-Cystine/P-Aminobenzoic Acid/Pantothenate/Thiamine/Yeast	케라틴/L-시스틴/p-아미노벤조산/판토텐산/티아민/효모	내복제/경질캡슐제			2882
3508	Ketamine	케타민	주사제/주사제			2883
3509	Ketoconazole	케토코나졸	내복제/정제, 저작정	380		2884
3510	Ketoconazole	케토코나졸	외용제/크림제, 겔제, 젤리	380		2884
3511	Ketoconazole	케토코나졸	외용제/액제	380		2884
