id	created	modified	code	is_rep	name_en	name_kr	rep_code	one_liner
19202	2018-10-22 07:13:51.892483+00	2018-10-24 15:58:55.823747+00	W11.7	f	Fall on and from ladder, farm	사다리에서의 낙상, 농장 	W11	
19203	2018-10-22 07:13:51.894905+00	2018-10-24 15:58:56.16811+00	W11.8	f	Fall on and from ladder, other specified places	사다리에서의 낙상, 기타 명시된 장소 	W11	
19204	2018-10-22 07:13:51.897216+00	2018-10-24 15:58:56.469671+00	W11.9	f	Fall on and from ladder, unspecified place	사다리에서의 낙상, 상세불명 장소 	W11	
19205	2018-10-22 07:13:51.899589+00	2018-10-24 15:58:56.777836+00	W12	t	Fall on and from scaffolding	비계발판에서의 낙상	W12	
19206	2018-10-22 07:13:51.901898+00	2018-10-24 15:58:57.083981+00	W12.0	f	Fall on and from scaffolding, home	비계발판에서의 낙상, 주택 	W12	
19207	2018-10-22 07:13:51.904343+00	2018-10-24 15:58:57.392275+00	W12.1	f	Fall on and from scaffolding, residential institut	비계발판에서의 낙상, 집단거주시설 	W12	
19208	2018-10-22 07:13:51.906839+00	2018-10-24 15:58:57.698561+00	W12.2	f	Fall on and from scaffolding, school, other instit	비계발판에서의 낙상, 학교, 기타 시설 및 공공행정 구역 	W12	
19209	2018-10-22 07:13:51.909235+00	2018-10-24 15:58:57.986837+00	W12.3	f	Fall on and from scaffolding, sports and athletic 	비계발판에서의 낙상, 운동 및 경기장 	W12	
19210	2018-10-22 07:13:51.911642+00	2018-10-24 15:58:58.263274+00	W12.4	f	Fall on and from scaffolding, street and highway	비계발판에서의 낙상, 도로 및 고속도로	W12	
19211	2018-10-22 07:13:51.914039+00	2018-10-24 15:58:58.619854+00	W12.5	f	Fall on and from scaffolding, trade and service ar	비계발판에서의 낙상, 상업 및 서비스 구역 	W12	
19212	2018-10-22 07:13:51.916397+00	2018-10-24 15:58:58.927298+00	W12.6	f	Fall on and from scaffolding, industrial and const	비계발판에서의 낙상, 산업 및 건설지역 	W12	
19213	2018-10-22 07:13:51.918685+00	2018-10-24 15:58:59.234364+00	W12.7	f	Fall on and from scaffolding, farm	비계발판에서의 낙상, 농장 	W12	
19214	2018-10-22 07:13:51.921276+00	2018-10-24 15:58:59.542157+00	W12.8	f	Fall on and from scaffolding, other specified plac	비계발판에서의 낙상, 기타 명시된 장소 	W12	
19215	2018-10-22 07:13:51.924011+00	2018-10-24 15:58:59.848887+00	W12.9	f	Fall on and from scaffolding, unspecified place	비계발판에서의 낙상, 상세불명 장소 	W12	
19216	2018-10-22 07:13:51.926331+00	2018-10-24 15:59:00.155907+00	W13	t	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상	W13	
19217	2018-10-22 07:13:51.928617+00	2018-10-24 15:59:00.463636+00	W13.0	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 주택 	W13	
19218	2018-10-22 07:13:51.931082+00	2018-10-24 15:59:00.746456+00	W13.1	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 집단거주시설 	W13	
19219	2018-10-22 07:13:51.933547+00	2018-10-24 15:59:01.081896+00	W13.2	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 학교, 기타 시설 및 공공행정 구역 	W13	
19220	2018-10-22 07:13:51.935929+00	2018-10-24 15:59:01.384976+00	W13.3	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 운동 및 경기장 	W13	
19221	2018-10-22 07:13:51.938424+00	2018-10-24 15:59:01.692846+00	W13.4	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 도로 및 고속도로	W13	
19222	2018-10-22 07:13:51.940878+00	2018-10-24 15:59:01.999686+00	W13.5	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 상업 및 서비스 구역 	W13	
19223	2018-10-22 07:13:51.94343+00	2018-10-24 15:59:02.306389+00	W13.6	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 산업 및 건설지역 	W13	
19224	2018-10-22 07:13:51.945777+00	2018-10-24 15:59:02.614434+00	W13.7	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 농장 	W13	
19225	2018-10-22 07:13:51.948183+00	2018-10-24 15:59:02.920843+00	W13.8	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 기타 명시된 장소 	W13	
19226	2018-10-22 07:13:51.950624+00	2018-10-24 15:59:03.217731+00	W13.9	f	Fall from, out of or through building or structure	빌딩 또는 구조물에서의 낙상, 상세불명 장소 	W13	
19227	2018-10-22 07:13:51.953075+00	2018-10-24 15:59:03.535086+00	W14	t	Fall from tree	나무에서의 낙상	W14	
19228	2018-10-22 07:13:51.955474+00	2018-10-24 15:59:03.842413+00	W14.0	f	Fall from tree, home	나무에서의 낙상, 주택 	W14	
19229	2018-10-22 07:13:51.957849+00	2018-10-24 15:59:04.149805+00	W14.1	f	Fall from tree, residential institution	나무에서의 낙상, 집단거주시설 	W14	
19230	2018-10-22 07:13:51.960461+00	2018-10-24 15:59:04.441653+00	W14.2	f	Fall from tree, school, other institution and publ	나무에서의 낙상, 학교, 기타 시설 및 공공행정 구역 	W14	
19231	2018-10-22 07:13:51.962905+00	2018-10-24 15:59:04.733197+00	W14.3	f	Fall from tree, sports and athletic area	나무에서의 낙상, 운동 및 경기장 	W14	
19232	2018-10-22 07:13:51.965445+00	2018-10-24 15:59:05.009434+00	W14.4	f	Fall from tree, street and highway	나무에서의 낙상, 도로 및 고속도로	W14	
19233	2018-10-22 07:13:51.967849+00	2018-10-24 15:59:05.291835+00	W14.5	f	Fall from tree, trade and service area	나무에서의 낙상, 상업 및 서비스 구역 	W14	
19234	2018-10-22 07:13:51.970163+00	2018-10-24 15:59:05.564727+00	W14.6	f	Fall from tree, industrial and construction area	나무에서의 낙상, 산업 및 건설지역 	W14	
19235	2018-10-22 07:13:51.972504+00	2018-10-24 15:59:05.84473+00	W14.7	f	Fall from tree, farm	나무에서의 낙상, 농장 	W14	
19236	2018-10-22 07:13:51.974879+00	2018-10-24 15:59:06.129582+00	W14.8	f	Fall from tree, other specified places	나무에서의 낙상, 기타 명시된 장소 	W14	
19237	2018-10-22 07:13:51.977169+00	2018-10-24 15:59:06.404907+00	W14.9	f	Fall from tree, unspecified place	나무에서의 낙상, 상세불명 장소 	W14	
19238	2018-10-22 07:13:51.9796+00	2018-10-24 15:59:06.679376+00	W15	t	Fall from cliff	절벽에서의 낙상	W15	
19239	2018-10-22 07:13:51.982099+00	2018-10-24 15:59:06.960121+00	W15.0	f	Fall from cliff, home	절벽에서의 낙상, 주택 	W15	
19240	2018-10-22 07:13:51.984444+00	2018-10-24 15:59:07.233893+00	W15.1	f	Fall from cliff, residential institution	절벽에서의 낙상, 집단거주시설 	W15	
19241	2018-10-22 07:13:51.986753+00	2018-10-24 15:59:07.50746+00	W15.2	f	Fall from cliff, school, other institution and pub	절벽에서의 낙상, 학교, 기타 시설 및 공공행정 구역 	W15	
19242	2018-10-22 07:13:51.989248+00	2018-10-24 15:59:07.784806+00	W15.3	f	Fall from cliff, sports and athletic area	절벽에서의 낙상, 운동 및 경기장 	W15	
19243	2018-10-22 07:13:51.991699+00	2018-10-24 15:59:08.059234+00	W15.4	f	Fall from cliff, street and highway	절벽에서의 낙상, 도로 및 고속도로	W15	
19244	2018-10-22 07:13:51.994074+00	2018-10-24 15:59:08.349915+00	W15.5	f	Fall from cliff, trade and service area	절벽에서의 낙상, 상업 및 서비스 구역 	W15	
19245	2018-10-22 07:13:51.996503+00	2018-10-24 15:59:08.643625+00	W15.6	f	Fall from cliff, industrial and construction area	절벽에서의 낙상, 산업 및 건설지역 	W15	
19246	2018-10-22 07:13:51.998839+00	2018-10-24 15:59:08.96241+00	W15.7	f	Fall from cliff, farm	절벽에서의 낙상, 농장 	W15	
17985	2018-10-22 07:13:43.003442+00	2018-11-09 03:56:24.656848+00	U83.7	f	Resistance to multiple antibiotics	여러 항생제 내성	U83	
11801	2018-10-22 07:13:08.091069+00	2018-12-17 04:10:05.024686+00	N94.3	f	Premenstrual tension syndrome	월경전긴장증후군	N94	
19250	2018-10-22 07:13:52.00866+00	2018-10-24 15:59:09.520187+00	W16.0	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 주택 	W16	
19251	2018-10-22 07:13:52.011108+00	2018-10-24 15:59:09.884672+00	W16.1	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 집단거주시설 	W16	
19252	2018-10-22 07:13:52.013568+00	2018-10-24 15:59:10.193468+00	W16.2	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 학교, 기타 시설 및 공공행정	W16	
19253	2018-10-22 07:13:52.016081+00	2018-10-24 15:59:10.500347+00	W16.3	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 운동 및 경기장 	W16	
19254	2018-10-22 07:13:52.018627+00	2018-10-24 15:59:10.806032+00	W16.4	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 도로 및 고속도로	W16	
19255	2018-10-22 07:13:52.021025+00	2018-10-24 15:59:11.113351+00	W16.5	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 상업 및 서비스 구역 	W16	
19256	2018-10-22 07:13:52.023397+00	2018-10-24 15:59:11.421115+00	W16.6	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 산업 및 건설지역 	W16	
19257	2018-10-22 07:13:52.025904+00	2018-10-24 15:59:11.70059+00	W16.7	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 농장 	W16	
19258	2018-10-22 07:13:52.028327+00	2018-10-24 15:59:11.982348+00	W16.8	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 기타 명시된 장소 	W16	
19259	2018-10-22 07:13:52.030906+00	2018-10-24 15:59:12.346582+00	W16.9	f	Diving or jumping into water causing injury other 	익사 및 익수 이외 손상의 원인인 물로 다이빙 또는 뛰어듬, 상세불명 장소 	W16	
19260	2018-10-22 07:13:52.033341+00	2018-10-24 15:59:12.649758+00	W17	t	Other fall from one level to another	기타 한 면에서 다른 면으로 넘어짐	W17	
19261	2018-10-22 07:13:52.035764+00	2018-10-24 15:59:12.936018+00	W17.0	f	Other fall from on level to another, home	기타 한면에서 다른 면으로 넘어짐, 주택	W17	
19262	2018-10-22 07:13:52.038249+00	2018-10-24 15:59:13.216327+00	W17.1	f	Other fall from on level to another, residential i	기타 한면에서 다른 면으로 넘어짐, 집단거주시설 	W17	
19263	2018-10-22 07:13:52.040665+00	2018-10-24 15:59:13.570713+00	W17.2	f	Other fall from on level to another, school, other	기타 한면에서 다른 면으로 넘어짐, 학교, 기타 시설 및 공공행정 구역 	W17	
19264	2018-10-22 07:13:52.043105+00	2018-10-24 15:59:13.847844+00	W17.3	f	Other fall from on level to another, sports and at	기타 한면에서 다른 면으로 넘어짐, 운동 및 경기장 	W17	
19265	2018-10-22 07:13:52.045581+00	2018-10-24 15:59:14.122883+00	W17.4	f	Other fall from on level to another, street and hi	기타 한면에서 다른 면으로 넘어짐, 도로 및 고속도로	W17	
19266	2018-10-22 07:13:52.048162+00	2018-10-24 15:59:14.493566+00	W17.5	f	Other fall from on level to another, trade and ser	기타 한면에서 다른 면으로 넘어짐, 상업 및 서비스 구역 	W17	
19267	2018-10-22 07:13:52.050596+00	2018-10-24 15:59:14.766777+00	W17.6	f	Other fall from on level to another, industrial an	기타 한면에서 다른 면으로 넘어짐, 산업 및 건설지역 	W17	
19268	2018-10-22 07:13:52.052956+00	2018-10-24 15:59:15.052079+00	W17.7	f	Other fall from on level to another, farm	기타 한면에서 다른 면으로 넘어짐, 농장 	W17	
19269	2018-10-22 07:13:52.055297+00	2018-10-24 15:59:15.414404+00	W17.8	f	Other fall from on level to another, other specifi	기타 한면에서 다른 면으로 넘어짐, 기타 명시된 장소 	W17	
19270	2018-10-22 07:13:52.057644+00	2018-10-24 15:59:15.700002+00	W17.9	f	Other fall from on level to another, unspecified p	기타 한면에서 다른 면으로 넘어짐, 상세불명 장소 	W17	
19271	2018-10-22 07:13:52.060172+00	2018-10-24 15:59:16.031941+00	W18	t	Other fall on same level	동일면상에서의 기타 낙상	W18	
19272	2018-10-22 07:13:52.062879+00	2018-10-24 15:59:16.335448+00	W18.0	f	Other fall on same level, home	동일면상에서 기타 넘어짐, 주택	W18	
19273	2018-10-22 07:13:52.065898+00	2018-10-24 15:59:16.643382+00	W18.1	f	Other fall on same level, residential institution	동일면상에서 기타 넘어짐, 집단거주시설 	W18	
19274	2018-10-22 07:13:52.068566+00	2018-10-24 15:59:16.928324+00	W18.2	f	Other fall on same level, school, other institutio	동일면상에서 기타 넘어짐, 학교, 기타 시설 및 공공행정 구역 	W18	
19275	2018-10-22 07:13:52.070978+00	2018-10-24 15:59:17.261891+00	W18.3	f	Other fall on same level, sports and athletic area	동일면상에서 기타 넘어짐, 운동 및 경기장 	W18	
19276	2018-10-22 07:13:52.073421+00	2018-10-24 15:59:17.565387+00	W18.4	f	Other fall on same level, street and highway	동일면상에서 기타 넘어짐, 도로 및 고속도로	W18	
19277	2018-10-22 07:13:52.075975+00	2018-10-24 15:59:17.872024+00	W18.5	f	Other fall on same level, trade and service area	동일면상에서 기타 넘어짐, 상업 및 서비스 구역 	W18	
19278	2018-10-22 07:13:52.078407+00	2018-10-24 15:59:18.178949+00	W18.6	f	Other fall on same level, industrial and construct	동일면상에서 기타 넘어짐, 산업 및 건설지역 	W18	
19279	2018-10-22 07:13:52.081073+00	2018-10-24 15:59:18.485943+00	W18.7	f	Other fall on same level, farm	동일면상에서 기타 넘어짐, 농장 	W18	
19280	2018-10-22 07:13:52.083452+00	2018-10-24 15:59:18.793085+00	W18.8	f	Other fall on same level, other specified places	동일면상에서 기타 넘어짐, 기타 명시된 장소 	W18	
19281	2018-10-22 07:13:52.086002+00	2018-10-24 15:59:19.100755+00	W18.9	f	Other fall on same level, unspecified place	동일면상에서 기타 넘어짐, 상세불명 장소 	W18	
19282	2018-10-22 07:13:52.088516+00	2018-10-24 15:59:19.407306+00	W19	t	Unspecified fall	상세불명의 낙상	W19	
19283	2018-10-22 07:13:52.091126+00	2018-10-24 15:59:19.714728+00	W19.0	f	Unspecified fall, home	상세불명의 낙상, 주택	W19	
19284	2018-10-22 07:13:52.093653+00	2018-10-24 15:59:20.025649+00	W19.1	f	Unspecified fall, residential institution	상세불명의 낙상, 집단거주시설 	W19	
19285	2018-10-22 07:13:52.095996+00	2018-10-24 15:59:20.302041+00	W19.2	f	Unspecified fall, school, other institution and pu	상세불명의 낙상, 학교, 기타 시설 및 공공행정 구역 	W19	
19286	2018-10-22 07:13:52.098452+00	2018-10-24 15:59:20.637215+00	W19.3	f	Unspecified fall, sports and athletic area	상세불명의 낙상, 운동 및 경기장 	W19	
19287	2018-10-22 07:13:52.100834+00	2018-10-24 15:59:20.917469+00	W19.4	f	Unspecified fall, street and highway	상세불명의 낙상, 도로 및 고속도로	W19	
19293	2018-10-22 07:13:52.115967+00	2018-10-22 07:13:52.115985+00	W20-W49	t	Exposure to inanimate mechanical forces	무생물성 기계적 힘에 노출	W20-W49	
19289	2018-10-22 07:13:52.106128+00	2018-10-24 15:59:21.558903+00	W19.6	f	Unspecified fall, industrial and construction area	상세불명의 낙상, 산업 및 건설지역 	W19	
19290	2018-10-22 07:13:52.108621+00	2018-10-24 15:59:21.864982+00	W19.7	f	Unspecified fall, farm	상세불명의 낙상, 농장 	W19	
19291	2018-10-22 07:13:52.111106+00	2018-10-24 15:59:22.172558+00	W19.8	f	Unspecified fall, other specified places	상세불명의 낙상, 기타 명시된 장소 	W19	
19292	2018-10-22 07:13:52.113525+00	2018-10-24 15:59:22.480149+00	W19.9	f	Unspecified fall, unspecified place	상세불명의 낙상, 상세불명 장소 	W19	
19295	2018-10-22 07:13:52.120858+00	2018-10-24 15:59:23.069389+00	W20.0	f	Struck by thrown, projected or falling object, hom	던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 주택	W20	
19296	2018-10-22 07:13:52.123542+00	2018-10-24 15:59:23.403592+00	W20.1	f	Struck by thrown, projected or falling object, res	던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 집단거주시설 	W20	
19297	2018-10-22 07:13:52.125941+00	2018-10-24 15:59:23.681298+00	W20.2	f	Struck by thrown, projected or falling object, sch	던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 학교, 기타 시설 및 공공행정 구역 	W20	
19298	2018-10-22 07:13:52.128389+00	2018-10-24 15:59:23.960596+00	W20.3	f	Struck by thrown, projected or falling object, spo	던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 운동 및 경기장 	W20	
19299	2018-10-22 07:13:52.131126+00	2018-10-24 15:59:24.244187+00	W20.4	f	Struck by thrown, projected or falling object, str	던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 도로 및 고속도로	W20	
